EMP_CD,START_DATE,CLASS_CD
1316222,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316223,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316225,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316227,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316228,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316229,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316236,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316238,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316252,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316267,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316307,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316329,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316330,2017/8/27 0:00:00,"108,108,108,113,113,113,113,113,113,113,113,113,113,113,113,"
1316341,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316343,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316346,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316347,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316352,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316353,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316355,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316360,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316363,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316364,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316368,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316370,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316379,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316383,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316384,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316409,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316412,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316413,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
1316427,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316430,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316432,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316434,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1316443,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316452,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316456,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
1316458,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316465,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316518,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1316519,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
1316521,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316524,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316525,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316526,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316527,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316530,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316532,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316534,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316536,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316537,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316538,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316540,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
1316547,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316552,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316558,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316559,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316561,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316562,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316564,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316568,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
1316569,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1316572,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316574,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316579,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1316582,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316583,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316584,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
1316585,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316590,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316591,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316597,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316620,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316622,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316623,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316635,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316645,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316653,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316659,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1316661,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
1316665,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316667,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316670,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
1316684,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316689,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316707,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316711,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316719,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316726,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316731,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316736,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1316741,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316749,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316756,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316780,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316782,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316783,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316790,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316791,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316792,2017/8/27 0:00:00,"307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,"
1316797,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316804,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316805,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316806,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316825,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316839,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1316853,2017/8/27 0:00:00,"305,319,319,319,319,319,319,319,319,319,319,319,319,319,319,"
1316856,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316880,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316888,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316892,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316893,2017/8/27 0:00:00,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,"
1316907,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1316909,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316948,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316949,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316953,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316957,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316958,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1316967,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316969,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1316972,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1316977,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1316984,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317016,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
1317017,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317021,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
1317023,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317025,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317029,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317033,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317035,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317037,2017/8/27 0:00:00,"113,320,320,320,320,320,320,113,113,113,113,113,113,113,113,"
1317038,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317043,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317044,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317045,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317047,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317049,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317059,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317061,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317078,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317079,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317084,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317090,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317091,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317092,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317094,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317102,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317104,2017/8/27 0:00:00,"113,113,113,106,106,106,106,106,106,106,106,106,106,106,106,"
1317108,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317110,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317114,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317117,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317123,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317128,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317134,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317139,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317146,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317149,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317150,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317159,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317161,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317162,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317163,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317164,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317167,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317170,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317171,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317172,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317175,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317178,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317179,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
1317183,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317187,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317188,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317200,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317201,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317205,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317209,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317212,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317213,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
1317214,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317217,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317218,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317220,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317224,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317225,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317227,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317230,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317232,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317236,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317237,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317238,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317239,2017/8/27 0:00:00,"113,320,320,320,320,320,320,113,113,113,113,113,113,113,113,"
1317241,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317245,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317249,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
1317250,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317257,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317259,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317261,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317263,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317266,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1317269,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1317270,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
1317275,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317280,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317297,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
1317298,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317300,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
1317334,2017/8/27 0:00:00,"320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,"
1317336,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317346,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1317349,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1317354,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317363,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317368,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1317376,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1317388,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
1317411,2017/8/27 0:00:00,",305,305,305,305,305,305,,,,,,,,,"
1317418,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1317433,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
1317434,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317437,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
1317438,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
1317439,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
